Formula,avg % of optimum found,exact optimums found,blunders
wuf50-0375.mwcnf,83.39861990358926,1,0
wuf50-0400.mwcnf,87.74119582956799,3,0
wuf50-0614.mwcnf,86.48287673365675,3,0
wuf50-0981.mwcnf,99.68627450980392,84,0
wuf50-0910.mwcnf,92.06365636216279,0,0
wuf50-0288.mwcnf,83.80334994723258,0,0
wuf50-0985.mwcnf,94.34375,0,0
wuf50-0734.mwcnf,95.95134807814486,5,0
wuf50-0962.mwcnf,92.0170497379515,0,0
wuf50-0150.mwcnf,82.06837277652927,0,0
wuf50-0788.mwcnf,93.78241778640887,0,0
wuf50-0286.mwcnf,96.58666656712072,14,0
wuf50-0338.mwcnf,86.88497718236758,0,0
wuf50-038.mwcnf,84.448574583417,7,0
wuf50-0992.mwcnf,83.74634959801514,0,0
wuf50-079.mwcnf,82.44187585155116,0,0
wuf50-0795.mwcnf,95.09251092544133,7,0
wuf50-0661.mwcnf,84.25012604890696,0,0
wuf50-0959.mwcnf,88.96790119627367,0,0
wuf50-0448.mwcnf,96.80894449185627,3,0
wuf50-0539.mwcnf,83.69992548229514,1,0
wuf50-0632.mwcnf,99.62295081967213,77,0
wuf50-0983.mwcnf,79.57714390922482,0,0
wuf50-0502.mwcnf,98.29373528026377,26,0
wuf50-0572.mwcnf,98.9654060775389,40,0
wuf50-0540.mwcnf,93.79818479334457,4,0
wuf50-0746.mwcnf,83.20578997097353,0,0
wuf50-0770.mwcnf,70.88052508751458,0,0
wuf50-0725.mwcnf,86.93289806550725,0,0
wuf50-0118.mwcnf,94.14175728110669,12,0
wuf50-0723.mwcnf,88.02892734815686,0,0
wuf50-0927.mwcnf,97.24983036404664,20,0
wuf50-0709.mwcnf,89.69751677307964,0,0
wuf50-0553.mwcnf,91.31860623434699,0,0
wuf50-0309.mwcnf,95.99963835328461,0,0
wuf50-0634.mwcnf,94.32559661261658,6,0
wuf50-0861.mwcnf,97.72696943537552,23,0
wuf50-0154.mwcnf,92.33375734392445,14,0
wuf50-0893.mwcnf,85.77574470452944,3,0
wuf50-0291.mwcnf,80.80615872256973,0,0
wuf50-0523.mwcnf,92.3746679366842,3,0
wuf50-0883.mwcnf,88.16409631242448,0,0
wuf50-0105.mwcnf,79.81313442815723,1,0
wuf50-0918.mwcnf,85.72300273631664,0,0
wuf50-0812.mwcnf,94.40828352906757,9,0
wuf50-0684.mwcnf,93.05426342541837,0,0
wuf50-0987.mwcnf,97.97368421052632,32,0
wuf50-0859.mwcnf,97.2265391439613,24,0
wuf50-0162.mwcnf,95.9859653993114,9,0
wuf50-0441.mwcnf,100.0,99,0
wuf50-0172.mwcnf,94.52272727272727,3,0
wuf50-0558.mwcnf,98.66652087490677,24,0
wuf50-0434.mwcnf,90.31982749974928,2,0
wuf50-0421.mwcnf,87.56006843932475,0,0
wuf50-0510.mwcnf,97.95417320241613,31,0
wuf50-0368.mwcnf,87.14355501813785,14,0
wuf50-0899.mwcnf,94.03263800036557,6,0
wuf50-0633.mwcnf,96.02398015136215,6,0
wuf50-0345.mwcnf,96.87078987775939,5,0
wuf50-024.mwcnf,95.94736842105263,5,0
wuf50-0542.mwcnf,90.33273383465907,2,0
wuf50-0761.mwcnf,99.28190177661358,72,0
wuf50-0297.mwcnf,96.09159595696428,8,0
wuf50-0316.mwcnf,86.23190250817079,0,0
wuf50-0275.mwcnf,91.67112106515494,0,0
wuf50-0322.mwcnf,94.68978823147854,4,0
wuf50-026.mwcnf,91.48324249664029,0,0
wuf50-0161.mwcnf,89.4424180579122,1,0
wuf50-0749.mwcnf,96.25037220605327,8,0
wuf50-0747.mwcnf,78.75945517834793,0,0
wuf50-0175.mwcnf,94.49297423887587,9,0
wuf50-0935.mwcnf,88.93946352952233,0,0
wuf50-0194.mwcnf,99.03921568627452,51,0
wuf50-0922.mwcnf,84.58185952681366,1,0
wuf50-0793.mwcnf,93.35960476109118,0,0
wuf50-0339.mwcnf,94.81584417102121,10,0
wuf50-0813.mwcnf,94.65820185865572,2,0
wuf50-0193.mwcnf,88.78851802886793,0,0
wuf50-0470.mwcnf,98.12295081967213,27,0
wuf50-0252.mwcnf,80.91687797449077,0,0
wuf50-0760.mwcnf,90.19603171376295,0,0
wuf50-0738.mwcnf,96.80846641278804,5,0
wuf50-0426.mwcnf,94.41666282553584,6,0
wuf50-0168.mwcnf,90.93307086614173,1,0
wuf50-0416.mwcnf,89.08606657112726,0,0
wuf50-0872.mwcnf,94.09122639281662,2,0
wuf50-0263.mwcnf,93.45277868944402,10,0
wuf50-0769.mwcnf,87.19567103885092,2,0
wuf50-0639.mwcnf,79.21167883211679,12,0
wuf50-0533.mwcnf,93.97569019087545,0,0
wuf50-0917.mwcnf,95.46143828596989,15,0
wuf50-0840.mwcnf,93.52553028200062,8,0
wuf50-0548.mwcnf,88.75247226639318,0,0
wuf50-0493.mwcnf,84.30336343719955,0,0
wuf50-0506.mwcnf,81.92166225516146,0,0
wuf50-0626.mwcnf,95.99686809281692,1,0
wuf50-0945.mwcnf,97.13207547169812,11,0
wuf50-030.mwcnf,98.73458745689533,38,0
wuf50-0667.mwcnf,98.64677534258057,31,0
wuf50-029.mwcnf,94.26086304864808,1,0
wuf50-0994.mwcnf,90.6940341179834,0,0
wuf50-0711.mwcnf,87.03279015389076,0,0
wuf50-0423.mwcnf,79.8354906229069,0,0
wuf50-0330.mwcnf,83.06127592032227,0,0
wuf50-0471.mwcnf,97.85145746243363,13,0
wuf50-0936.mwcnf,81.90802360622803,0,0
wuf50-0414.mwcnf,94.17031753742879,4,0
wuf50-0659.mwcnf,92.13176603837117,0,0
wuf50-0640.mwcnf,87.90518244575937,1,0
wuf50-0148.mwcnf,96.93103448275862,0,0
wuf50-0990.mwcnf,85.2630388684914,0,0
wuf50-0629.mwcnf,95.60419610827265,1,0
wuf50-08.mwcnf,98.36711856108734,20,0
wuf50-0964.mwcnf,97.54653420933145,17,0
wuf50-0834.mwcnf,85.23537496167155,0,0
wuf50-0287.mwcnf,95.00682340651333,4,0
wuf50-0272.mwcnf,84.27393533092678,1,0
wuf50-0103.mwcnf,80.57070923387805,0,0
wuf50-0676.mwcnf,90.06486351560969,5,0
wuf50-0273.mwcnf,80.35825645556055,1,0
wuf50-0943.mwcnf,98.01785714285714,20,0
wuf50-0511.mwcnf,89.05981718034138,0,0
wuf50-032.mwcnf,81.43474067376134,0,0
wuf50-0170.mwcnf,88.21409163009383,1,0
wuf50-0867.mwcnf,95.15831963444874,15,0
wuf50-0728.mwcnf,95.34304813645745,4,0
wuf50-0712.mwcnf,91.18663797859428,2,0
wuf50-0604.mwcnf,77.90340153729566,0,0
wuf50-0776.mwcnf,96.65878797540739,1,0
wuf50-0660.mwcnf,94.42921598054674,0,0
wuf50-0876.mwcnf,87.84963087224571,0,0
wuf50-0117.mwcnf,86.03132108971869,0,0
wuf50-0490.mwcnf,95.60311824225111,2,0
wuf50-0796.mwcnf,92.72056853329217,14,0
wuf50-0250.mwcnf,83.73961411187787,0,0
wuf50-0532.mwcnf,89.00705059761135,0,0
wuf50-0833.mwcnf,85.0409913922796,0,0
wuf50-020.mwcnf,84.27964160859048,0,0
wuf50-071.mwcnf,81.55748024770446,0,0
wuf50-0119.mwcnf,79.84030680678725,0,0
wuf50-0623.mwcnf,91.52445654496807,2,0
wuf50-0576.mwcnf,89.67818184883583,3,0
wuf50-044.mwcnf,79.68405524345894,0,0
wuf50-0555.mwcnf,89.53604096505859,0,0
wuf50-0658.mwcnf,96.8756554769228,7,0
wuf50-0756.mwcnf,91.39222835254428,0,0
wuf50-0703.mwcnf,89.17204432295226,0,0
wuf50-0122.mwcnf,88.25572364906246,0,0
wuf50-0138.mwcnf,93.5686979028197,0,0
wuf50-0949.mwcnf,85.90796457076796,0,0
wuf50-0953.mwcnf,89.08991705546916,0,0
wuf50-0477.mwcnf,91.70434232200597,3,0
wuf50-0550.mwcnf,82.62732848705134,0,0
wuf50-0847.mwcnf,86.43390195561767,0,0
wuf50-027.mwcnf,88.92764312226811,0,0
wuf50-0843.mwcnf,82.78399208132825,1,0
wuf50-089.mwcnf,89.9533171613726,32,0
wuf50-0525.mwcnf,90.4360454710253,0,0
wuf50-0215.mwcnf,94.47822546159733,2,0
wuf50-0377.mwcnf,87.70774419559437,0,0
wuf50-0349.mwcnf,95.442051858443,5,0
wuf50-0227.mwcnf,87.85111672599177,0,0
wuf50-0347.mwcnf,95.57657253057882,2,0
wuf50-0821.mwcnf,98.35578402906691,18,0
wuf50-0547.mwcnf,87.92006706988442,0,0
wuf50-022.mwcnf,94.99431304257422,1,0
wuf50-0311.mwcnf,98.83813848014768,30,0
wuf50-0430.mwcnf,98.84593949823031,55,0
wuf50-0524.mwcnf,86.45191036357342,0,0
wuf50-0781.mwcnf,95.10146007498311,2,0
wuf50-0607.mwcnf,80.65154044364778,0,0
wuf50-0779.mwcnf,88.26037296037298,0,0
wuf50-0689.mwcnf,96.20295246764553,4,0
wuf50-0495.mwcnf,99.53479710556186,80,0
wuf50-0520.mwcnf,94.75908089104456,0,0
wuf50-0677.mwcnf,92.84589475592074,1,0
wuf50-073.mwcnf,94.29404428361892,1,0
wuf50-0643.mwcnf,95.36247085791942,0,0
wuf50-042.mwcnf,96.68361162398651,6,0
wuf50-0186.mwcnf,91.36942385107197,7,0
wuf50-0758.mwcnf,86.38126124618152,1,0
wuf50-0364.mwcnf,91.54850131332593,0,0
wuf50-0183.mwcnf,86.91627427847556,0,0
wuf50-0305.mwcnf,82.70294020184994,0,0
wuf50-0395.mwcnf,95.67427138079313,5,0
wuf50-0223.mwcnf,96.5304347826087,5,0
wuf50-0886.mwcnf,87.78387742236109,0,0
wuf50-0214.mwcnf,90.89070349503197,0,0
wuf50-0822.mwcnf,83.64540216229061,0,0
wuf50-0869.mwcnf,96.18380483735505,9,0
wuf50-0260.mwcnf,87.32902112451963,0,0
wuf50-0789.mwcnf,99.38173151316575,66,0
wuf50-0808.mwcnf,82.97486542346361,0,0
wuf50-034.mwcnf,86.96910522230846,1,0
wuf50-0682.mwcnf,93.99343594023335,0,0
wuf50-0692.mwcnf,98.75836453143884,38,0
wuf50-0978.mwcnf,94.96996608441648,13,0
wuf50-0830.mwcnf,89.55553415701263,1,0
wuf50-0242.mwcnf,81.64617516046438,0,0
wuf50-0620.mwcnf,95.9541361447246,10,0
wuf50-0468.mwcnf,87.65087517811948,0,0
wuf50-0881.mwcnf,83.01647469727905,0,0
wuf50-0128.mwcnf,97.99973660290047,33,0
wuf50-0435.mwcnf,94.19589639827285,3,0
wuf50-0913.mwcnf,98.7597083623424,34,0
wuf50-0289.mwcnf,97.77172541359103,17,0
wuf50-0147.mwcnf,95.43010752688173,3,0
wuf50-0854.mwcnf,94.29929518904878,0,0
wuf50-0202.mwcnf,91.66379310344828,2,0
wuf50-0857.mwcnf,97.90046084420699,34,0
wuf50-0135.mwcnf,88.66717083503661,0,0
wuf50-0564.mwcnf,93.00940921588249,5,0
wuf50-06.mwcnf,98.9997941963367,52,0
wuf50-0818.mwcnf,94.94988424840795,1,0
wuf50-0187.mwcnf,95.12468479027977,5,0
wuf50-0324.mwcnf,89.24110544674001,0,0
wuf50-072.mwcnf,79.72753547246126,0,0
wuf50-074.mwcnf,97.01707120243341,10,0
wuf50-010.mwcnf,89.80280388471178,0,0
wuf50-0391.mwcnf,94.98567306341391,6,0
wuf50-0611.mwcnf,83.71857953966922,0,0
wuf50-0591.mwcnf,87.57787521625046,0,0
wuf50-0850.mwcnf,97.38262887976083,16,0
wuf50-0487.mwcnf,83.29884451684515,0,0
wuf50-0283.mwcnf,93.68319471885512,0,0
wuf50-0144.mwcnf,97.37677899472347,13,0
wuf50-0916.mwcnf,88.59531001767692,0,0
wuf50-0394.mwcnf,84.28839281823332,0,0
wuf50-0204.mwcnf,96.88235294117646,21,0
wuf50-0224.mwcnf,88.9948923896606,0,0
wuf50-0446.mwcnf,94.65573829316429,0,0
wuf50-0354.mwcnf,89.30443161642026,0,0
wuf50-0858.mwcnf,86.09311581706561,0,0
wuf50-011.mwcnf,96.54501596726466,5,0
wuf50-0664.mwcnf,83.49927027483754,0,0
wuf50-0691.mwcnf,94.62022893071622,5,0
wuf50-0382.mwcnf,97.23613929702086,9,0
wuf50-0331.mwcnf,97.74524967685939,27,0
wuf50-0192.mwcnf,89.79653296606062,0,0
wuf50-0237.mwcnf,85.60399261793302,1,0
wuf50-0570.mwcnf,98.62775781921337,41,0
wuf50-0701.mwcnf,88.49256091912471,0,0
wuf50-0543.mwcnf,81.08049930886031,0,0
wuf50-0254.mwcnf,88.92867740499675,0,0
wuf50-0404.mwcnf,85.21578422422829,0,0
wuf50-0707.mwcnf,88.11490678484108,0,0
wuf50-0176.mwcnf,99.10526315789474,49,0
wuf50-0295.mwcnf,92.58786914903871,0,0
wuf50-0937.mwcnf,88.55036702309697,0,0
wuf50-0668.mwcnf,84.55894975285322,0,0
wuf50-0577.mwcnf,92.60994628469115,0,0
wuf50-0472.mwcnf,86.53818197221281,0,0
wuf50-0474.mwcnf,97.23949483702698,7,0
wuf50-0716.mwcnf,80.39088591843289,0,0
wuf50-0220.mwcnf,88.60306566811397,0,0
wuf50-0678.mwcnf,84.58928767544533,0,0
wuf50-0526.mwcnf,90.15284687336552,13,0
wuf50-0262.mwcnf,94.64734260387236,0,0
wuf50-0499.mwcnf,88.135673429077,8,0
wuf50-0344.mwcnf,99.36358271957239,65,0
wuf50-0336.mwcnf,94.06299467478279,3,0
wuf50-0977.mwcnf,95.93347734302125,1,0
wuf50-0713.mwcnf,81.16093294460642,0,0
wuf50-0774.mwcnf,97.74839971360485,11,0
wuf50-0544.mwcnf,86.92995262571216,0,0
wuf50-0911.mwcnf,89.3969259035476,2,0
wuf50-096.mwcnf,84.27789271542852,1,0
wuf50-0296.mwcnf,95.01116259288433,0,0
